,ID,task,block,trial,fiksacja3,fiksacja3_dur,fiksacja,fiksacja_dur,stimulus_type,stimulus,duration_type,duration,maska,maska_dur,fiksacja2,fiksacja2_dur,beh_response,response_dur,button,accuracy,accuracy_RT,pas_response,pas_response_dur,PAS,PAS_RT
5708,dc1_28,low,1,50,486.9087,3.0095,489.9182,1.7399,sc3,491.6581,dur3,0.0823,491.7404,0.2469,491.9873,2.0102,494.0092,1.5165,44.0,1.0,366.2,495.5375,1.3402,2.0,313.8
5709,dc1_28,low,1,51,496.8777,3.0094,499.8871,1.7399,mc3,501.627,dur2,0.047,501.674,0.2469,501.9209,2.0102,503.9429,1.5165,44.0,1.0,381.3,505.4711,1.3402,3.0,472.8
5710,dc1_28,low,1,52,506.8113,2.0102,508.8215,1.7399,sn7,510.5614,dur2,0.047,510.6084,0.2469,510.8553,2.0102,512.8773,1.5165,54.0,0.0,390.7,514.4055,1.3402,2.0,331.3
5711,dc1_28,low,1,53,515.7457,3.0095,518.7552,1.7398,mc9,520.495,dur3,0.0823,520.5773,0.2469,520.8242,4.0087,524.8447,1.5165,44.0,1.0,1116.3,526.3729,1.3402,3.0,737.7
5712,dc1_28,low,1,54,527.7131,2.0102,529.7233,1.7399,sn7,531.4632,dur4,0.1528,531.616,0.2469,531.8629,2.0102,533.8849,1.5165,41.0,1.0,479.0,535.4131,1.3402,3.0,531.7
5713,dc1_28,low,1,55,536.7533,1.011,537.7643,1.7398,sc1,539.5041,dur3,0.0823,539.5864,0.2469,539.8333,2.0102,541.8553,1.5165,54.0,1.0,469.9,543.3835,1.3402,2.0,282.9
5714,dc1_28,low,1,56,544.7237,2.0102,546.7339,1.7399,sn3,548.4738,dur3,0.0823,548.5561,0.2469,548.803,2.0102,550.825,1.5164,41.0,1.0,342.2,552.3532,1.3402,2.0,368.5
5715,dc1_28,low,1,57,553.6934,1.011,554.7044,1.7398,sc1,556.4442,dur4,0.1528,556.597,0.2469,556.8439,4.0087,560.8644,1.5165,44.0,1.0,344.6,562.3926,1.3402,2.0,506.3
5716,dc1_28,low,1,58,563.7328,1.011,564.7438,1.7399,sn3,566.4837,dur4,0.1528,566.6365,0.2469,566.8834,2.0102,568.9053,1.5165,41.0,1.0,415.1,570.4336,1.3402,2.0,976.2
5717,dc1_28,low,1,60,581.6721,3.0095,584.6816,1.7399,mc7,586.4215,dur4,0.1528,586.5743,0.2469,586.8212,6.0072,592.8401,1.5165,44.0,1.0,308.3,594.3684,1.3401,4.0,404.3
5718,dc1_28,low,1,61,595.7085,2.0103,597.7188,1.7398,sc3,599.4586,dur4,0.1529,599.6115,0.2468,599.8583,2.0103,601.8803,1.5165,44.0,1.0,360.2,603.4086,1.3401,3.0,296.9
5719,dc1_28,low,1,62,604.7487,3.0095,607.7582,1.7399,sn9,609.4981,dur4,0.1528,609.6509,0.2469,609.8978,2.0102,611.9198,1.5165,41.0,1.0,426.0,613.448,1.3402,3.0,302.9
5720,dc1_28,low,1,63,614.7882,1.011,615.7992,1.7398,sn1,617.539,dur1,0.0118,617.5508,0.2469,617.7977,2.0102,619.8196,1.5165,41.0,1.0,476.7,621.3479,1.3402,1.0,774.8
5721,dc1_28,low,1,64,622.6881,3.0094,625.6975,1.7399,sc1,627.4374,dur2,0.047,627.4844,0.2469,627.7313,2.0102,629.7533,1.5165,44.0,1.0,361.1,631.2815,1.3402,1.0,367.2
5722,dc1_28,low,1,65,632.6217,2.0102,634.6319,1.7399,sc9,636.3718,dur3,0.0823,636.4541,0.2468,636.7009,2.0103,638.7229,1.5165,44.0,1.0,1094.7,640.2512,1.3402,1.0,774.3
5723,dc1_28,low,1,66,641.5914,1.011,642.6024,1.7398,mc3,644.3422,dur3,0.0823,644.4245,0.2469,644.6714,2.0102,646.6934,1.5165,44.0,1.0,387.1,648.2216,1.3402,2.0,350.9
5724,dc1_28,low,1,68,657.4617,3.0094,660.4711,1.7399,mc9,662.211,dur4,0.1528,662.3638,0.2469,662.6107,2.0102,664.6327,1.5165,44.0,1.0,395.7,666.1609,1.3402,2.0,416.8
5725,dc1_28,low,1,69,667.5011,1.011,668.5121,1.7399,sn9,670.252,dur3,0.0823,670.3343,0.2468,670.5811,4.0087,674.6016,1.5165,41.0,1.0,410.8,676.1299,1.3401,3.0,118.3
5726,dc1_28,low,1,71,685.3699,2.0102,687.3801,1.7399,mc1,689.12,dur1,0.0117,689.1317,0.2469,689.3786,2.0103,691.4006,1.5165,51.0,0.0,918.8,692.9289,1.3401,2.0,375.3
5727,dc1_28,low,1,74,714.0658,2.0102,716.076,1.7399,mn1,717.8159,dur4,0.1528,717.9687,0.2469,718.2156,2.0102,720.2376,1.5165,54.0,0.0,595.5,721.7658,1.3402,1.0,445.1
5728,dc1_28,low,1,75,723.106,2.0102,725.1162,1.7399,sn7,726.8561,dur3,0.0823,726.9384,0.2468,727.1852,2.0103,729.2072,1.5165,54.0,0.0,538.2,730.7355,1.3401,2.0,388.6
5729,dc1_28,low,1,77,739.9755,3.0095,742.985,1.7399,mn9,744.7249,dur3,0.0822,744.8071,0.2469,745.054,2.0103,747.076,1.5165,41.0,1.0,807.0,748.6043,1.3401,2.0,572.3
5730,dc1_28,low,1,78,749.9444,2.0103,751.9547,1.7398,sn7,753.6945,dur1,0.0118,753.7063,0.2468,753.9531,2.0103,755.9751,1.5165,41.0,1.0,547.1,757.5034,1.3402,1.0,541.5
5731,dc1_28,low,1,79,758.8436,3.0094,761.853,1.7399,mn7,763.5929,dur3,0.0823,763.6752,0.2468,763.922,2.0103,765.944,1.5165,54.0,0.0,595.5,767.4723,1.3402,1.0,312.1
5732,dc1_28,low,1,80,768.8125,2.0102,770.8227,1.7399,mn1,772.5626,dur3,0.0822,772.6448,0.2469,772.8917,2.0102,774.9137,1.5165,54.0,0.0,579.1,776.442,2.0729,2.0,426.3
5733,dc1_28,low,2,1,0.0027,2.0103,2.013,1.7398,sc1,3.7528,dur4,0.1528,3.9056,0.2469,4.1525,2.0103,6.1745,1.5165,44.0,1.0,421.2,7.7028,1.3401,2.0,407.6
5734,dc1_28,low,2,3,21.939,1.011,22.95,1.7399,mc9,24.6899,dur2,0.047,24.7369,0.2469,24.9838,2.0102,27.0058,1.5165,44.0,1.0,392.1,28.534,1.3402,3.0,353.7
5735,dc1_28,low,2,4,29.8742,3.0095,32.8837,1.7398,sn7,34.6235,dur1,0.0118,34.6353,0.2468,34.8821,2.0103,36.9041,1.5165,54.0,0.0,408.2,38.4324,1.3401,1.0,274.3
5736,dc1_28,low,2,5,39.7725,3.0095,42.782,1.7399,sc3,44.5219,dur4,0.1528,44.6747,0.2469,44.9216,2.0102,46.9436,1.5165,44.0,1.0,395.5,48.4718,1.3402,2.0,588.5
5737,dc1_28,low,2,7,57.7119,2.0102,59.7221,1.7399,sc9,61.462,dur4,0.1528,61.6148,0.2469,61.8617,6.0072,67.8806,1.5165,44.0,1.0,346.0,69.4089,1.3401,3.0,261.2
5738,dc1_28,low,2,8,70.749,2.0103,72.7593,1.7398,mc1,74.4991,dur2,0.047,74.5461,0.2469,74.793,2.0103,76.815,1.5165,44.0,1.0,356.7,78.3433,1.3401,2.0,565.9
5739,dc1_28,low,2,9,79.6834,3.0095,82.6929,1.7399,sn3,84.4328,dur4,0.1528,84.5856,0.2469,84.8325,2.0102,86.8545,1.5165,41.0,1.0,417.5,88.3827,1.3402,2.0,459.2
5740,dc1_28,low,2,11,97.6228,2.0102,99.633,1.7399,mc7,101.3729,dur3,0.0822,101.4551,0.2469,101.702,2.0103,103.724,1.5165,44.0,1.0,584.4,105.2523,1.3401,3.0,273.5
5741,dc1_28,low,2,12,106.5924,2.0103,108.6027,1.7398,mc7,110.3425,dur4,0.1528,110.4953,0.2469,110.7422,2.0103,112.7642,1.5165,44.0,1.0,565.9,114.2925,1.3401,4.0,284.7
5742,dc1_28,low,2,13,115.6326,3.0095,118.6421,1.7399,sn1,120.382,dur1,0.0117,120.3937,0.2469,120.6406,2.0102,122.6626,1.5165,41.0,1.0,712.4,124.1908,1.3402,2.0,830.2
5743,dc1_28,low,2,14,125.531,2.0102,127.5412,1.7399,mn1,129.2811,dur4,0.1528,129.4339,0.2469,129.6808,2.0102,131.7028,1.5165,54.0,0.0,482.9,133.231,1.3402,2.0,370.2
5744,dc1_28,low,2,15,134.5712,3.0095,137.5807,1.7398,sn7,139.3205,dur4,0.1529,139.4734,0.2468,139.7202,2.0103,141.7422,1.5165,41.0,1.0,428.0,143.2705,1.3401,2.0,618.4
5745,dc1_28,low,2,16,144.6106,2.0103,146.6209,1.7398,mn7,148.3607,dur2,0.047,148.4077,0.2469,148.6546,2.0103,150.6766,1.5165,54.0,0.0,389.2,152.2049,1.3401,2.0,456.2
5746,dc1_28,low,2,17,153.545,2.0103,155.5553,1.7398,mn3,157.2951,dur1,0.0118,157.3069,0.2468,157.5537,4.0088,161.5742,1.5165,54.0,0.0,593.2,163.1025,1.3401,1.0,297.7
5747,dc1_28,low,2,18,164.4426,3.0095,167.4521,1.7399,mn3,169.192,dur4,0.1528,169.3448,0.2469,169.5917,4.0087,173.6122,1.5165,41.0,1.0,692.0,175.1404,1.3402,1.0,804.5
5748,dc1_28,low,2,19,176.4806,2.0102,178.4908,1.7399,sc9,180.2307,dur2,0.047,180.2777,0.2469,180.5246,2.0102,182.5466,1.5164,44.0,1.0,594.3,184.0748,1.3401,1.0,539.5
5749,dc1_28,low,2,20,185.4149,2.0103,187.4252,1.7399,mn9,189.1651,dur1,0.0117,189.1768,0.2469,189.4237,2.0102,191.4457,1.5165,54.0,0.0,987.5,192.9739,1.3402,1.0,414.1
5750,dc1_28,low,2,21,194.3141,1.011,195.3251,1.7398,mc9,197.0649,dur4,0.1529,197.2178,0.2468,197.4646,2.0103,199.4866,1.5165,44.0,1.0,868.5,201.0149,1.3401,3.0,327.8
5751,dc1_28,low,2,22,202.355,1.011,203.366,1.7399,mn3,205.1059,dur2,0.047,205.1529,0.2469,205.3998,4.0079,209.4203,1.5165,54.0,0.0,414.1,210.9485,1.3402,2.0,328.7
5752,dc1_28,low,2,23,212.2887,2.0102,214.2989,1.7399,sn7,216.0388,dur3,0.0823,216.1211,0.2468,216.3679,2.0103,218.3899,1.5165,41.0,1.0,484.9,219.9182,1.3401,2.0,360.3
5753,dc1_28,low,2,24,221.2583,3.0095,224.2678,1.7399,sc1,226.0077,dur1,0.0117,226.0194,0.2469,226.2663,4.0087,230.2868,1.5165,44.0,1.0,394.8,231.815,1.3402,1.0,425.7
5754,dc1_28,low,2,26,244.0528,1.011,245.0638,1.7399,sc1,246.8037,dur3,0.0823,246.886,0.2468,247.1328,2.0103,249.1548,1.5165,44.0,1.0,588.8,250.6831,1.3401,2.0,365.9
5755,dc1_28,low,2,27,252.0232,1.011,253.0342,1.7399,mn1,254.7741,dur3,0.0823,254.8564,0.2468,255.1032,6.0073,261.1222,1.5165,54.0,0.0,316.5,262.6505,1.3401,1.0,413.6
5756,dc1_28,low,2,28,263.9906,3.0095,267.0001,1.7399,mc9,268.74,dur3,0.0823,268.8223,0.2468,269.0691,2.0103,271.0911,1.5165,44.0,1.0,395.5,272.6194,1.3401,3.0,282.9
5757,dc1_28,low,2,29,273.9595,1.011,274.9705,1.7399,sc3,276.7104,dur2,0.047,276.7574,0.2469,277.0043,2.0102,279.0263,1.5165,44.0,1.0,326.6,280.5545,1.3402,3.0,288.4
5758,dc1_28,low,2,30,281.8947,1.011,282.9057,1.7398,mn9,284.6455,dur4,0.1529,284.7984,0.2468,285.0452,6.0072,291.0642,1.5165,41.0,1.0,392.6,292.5924,1.3402,2.0,687.6
5759,dc1_28,low,2,32,301.903,3.0095,304.9125,1.7399,sn9,306.6524,dur2,0.047,306.6994,0.2469,306.9463,2.0102,308.9683,1.5165,41.0,1.0,428.4,310.4965,1.3402,2.0,256.4
5760,dc1_28,low,2,33,311.8367,1.011,312.8477,1.7398,mn7,314.5875,dur3,0.0823,314.6698,0.2469,314.9167,4.0087,318.9372,1.5165,54.0,0.0,346.4,320.4654,1.3402,1.0,611.9
5761,dc1_28,low,2,34,321.8056,2.0102,323.8158,1.7399,mc7,325.5557,dur2,0.047,325.6027,0.2469,325.8496,2.0102,327.8716,1.5165,44.0,1.0,459.5,329.3998,1.3402,2.0,318.3
5762,dc1_28,low,2,36,339.6391,3.0095,342.6486,1.7398,sn9,344.3884,dur1,0.0118,344.4002,0.2469,344.6471,2.0102,346.6691,1.5164,54.0,0.0,347.6,348.1973,1.3402,1.0,338.0
5763,dc1_28,low,2,37,349.5375,3.0094,352.5469,1.7399,mn1,354.2868,dur1,0.0118,354.2986,0.2468,354.5454,4.0087,358.5659,1.5165,41.0,1.0,414.6,360.0942,1.3401,1.0,412.7
5764,dc1_28,low,2,38,361.4343,3.0095,364.4438,1.7399,mn7,366.1837,dur1,0.0117,366.1954,0.2469,366.4423,2.0102,368.4643,1.5165,54.0,0.0,508.5,369.9925,1.3402,1.0,315.4
5765,dc1_28,low,2,39,371.3327,3.0095,374.3422,1.7398,sn9,376.082,dur3,0.0823,376.1643,0.2469,376.4112,2.0102,378.4332,1.5165,41.0,1.0,467.4,379.9614,1.3402,1.0,520.8
5766,dc1_28,low,2,41,394.1977,2.0102,396.2079,1.7399,sn3,397.9478,dur1,0.0117,397.9595,0.2469,398.2064,2.0102,400.2284,1.5165,41.0,1.0,386.4,401.7567,1.3401,1.0,467.1
5767,dc1_28,low,2,42,403.0968,3.0095,406.1063,1.7399,mn9,407.8462,dur3,0.0823,407.9285,0.2468,408.1753,2.0102,410.1973,1.5165,41.0,1.0,470.7,411.7256,1.3401,1.0,375.5
5768,dc1_28,low,2,43,413.0657,2.0103,415.076,1.7398,mc3,416.8158,dur1,0.0118,416.8276,0.2468,417.0744,2.0103,419.0964,1.5165,44.0,1.0,358.2,420.6247,1.3402,2.0,334.6
5769,dc1_28,low,2,45,430.864,1.011,431.875,1.7398,mc1,433.6148,dur4,0.1529,433.7677,0.2468,434.0145,4.0088,438.035,1.5165,44.0,1.0,324.5,439.5633,1.3401,4.0,335.9
5770,dc1_28,low,2,46,440.9034,1.011,441.9144,1.7399,mc1,443.6543,dur1,0.0117,443.666,0.2469,443.9129,2.0102,445.9349,1.5165,51.0,0.0,557.0,447.4632,1.3401,1.0,511.1
5771,dc1_28,low,2,47,448.8033,1.011,449.8143,1.7399,mc3,451.5542,dur3,0.0823,451.6365,0.2468,451.8833,2.0103,453.9053,1.5165,44.0,1.0,347.0,455.4336,1.3401,3.0,326.5
5772,dc1_28,low,2,48,456.7737,2.0103,458.784,1.7398,mc7,460.5238,dur1,0.0118,460.5356,0.2469,460.7825,2.0102,462.8044,1.5165,51.0,0.0,410.6,464.3327,1.3402,1.0,457.5
5773,dc1_28,low,2,49,465.6729,1.011,466.6839,1.7398,sc1,468.4237,dur2,0.047,468.4707,0.2469,468.7176,2.0102,470.7396,1.5165,44.0,1.0,412.9,472.2679,1.3401,1.0,350.2
5774,dc1_28,low,2,50,473.608,3.0095,476.6175,1.7399,sn9,478.3574,dur4,0.1528,478.5102,0.2468,478.757,2.0103,480.779,1.5165,41.0,1.0,487.6,482.3073,1.3402,4.0,338.9
5775,dc1_28,low,2,51,483.6475,3.0094,486.6569,1.7399,sn1,488.3968,dur3,0.0823,488.4791,0.2469,488.726,2.0102,490.7479,1.5165,41.0,1.0,664.5,492.2762,1.3402,2.0,547.2
5776,dc1_28,low,2,52,493.6164,2.0102,495.6266,1.7399,mc3,497.3665,dur4,0.1528,497.5193,0.2469,497.7662,6.0072,503.7851,1.5165,44.0,1.0,327.7,505.3134,1.3401,4.0,365.3
5777,dc1_28,low,2,54,518.5504,2.0102,520.5606,1.7399,mc9,522.3005,dur1,0.0117,522.3122,0.2469,522.5591,6.0072,528.5781,1.5165,44.0,1.0,427.2,530.1063,1.3402,1.0,463.7
5778,dc1_28,low,2,55,531.4465,3.0095,534.456,1.7398,mn7,536.1958,dur4,0.1528,536.3486,0.2469,536.5955,2.0103,538.6175,1.5165,41.0,1.0,553.4,540.1458,1.3401,2.0,443.5
5779,dc1_28,low,2,56,541.4859,2.0103,543.4962,1.7398,sn3,545.236,dur3,0.0823,545.3183,0.2469,545.5652,6.0072,551.5841,1.5165,41.0,1.0,557.8,553.1124,1.3401,2.0,348.3
5780,dc1_28,low,2,57,554.4525,2.0103,556.4628,1.7398,sc3,558.2026,dur1,0.0118,558.2144,0.2469,558.4613,2.0102,560.4833,1.5165,51.0,0.0,740.8,562.0115,1.3402,2.0,359.3
5781,dc1_28,low,2,59,571.2516,1.011,572.2626,1.7398,sc7,574.0024,dur2,0.047,574.0494,0.2469,574.2963,6.0072,580.3153,1.5165,44.0,1.0,499.2,581.8435,1.3402,1.0,357.0
5782,dc1_28,low,2,60,583.1837,2.0102,585.1939,1.7399,sc3,586.9338,dur3,0.0823,587.0161,0.2468,587.2629,2.0103,589.2849,1.5165,44.0,1.0,517.4,590.8132,1.3401,4.0,713.5
5783,dc1_28,low,2,61,592.1533,3.0095,595.1628,1.7399,mn9,596.9027,dur2,0.047,596.9497,0.2469,597.1966,2.0102,599.2186,1.5165,41.0,1.0,666.4,600.7468,1.3402,2.0,501.0
5784,dc1_28,low,2,63,609.9869,1.011,610.9979,1.7398,sn1,612.7377,dur2,0.047,612.7847,0.2469,613.0316,4.0087,617.0521,1.5165,41.0,1.0,634.7,618.5804,1.3401,1.0,458.6
5785,dc1_28,low,2,64,619.9205,1.011,620.9315,1.7399,sn7,622.6714,dur2,0.047,622.7184,0.2469,622.9653,2.0102,624.9873,1.5164,54.0,0.0,474.0,626.5155,1.3402,2.0,406.7
5786,dc1_28,low,2,65,627.8557,2.0102,629.8659,1.7399,mn1,631.6058,dur2,0.047,631.6528,0.2469,631.8997,4.0087,635.9201,1.5165,41.0,1.0,326.9,637.4484,1.3401,2.0,342.5
5787,dc1_28,low,2,67,647.6877,2.0102,649.6979,1.7399,sc7,651.4378,dur4,0.1528,651.5906,0.2469,651.8375,2.0102,653.8595,1.5165,44.0,1.0,345.7,655.3877,1.3402,3.0,255.9
5788,dc1_28,low,2,68,656.7279,1.011,657.7389,1.7398,sn1,659.4787,dur4,0.1529,659.6316,0.2468,659.8784,2.0103,661.9004,1.5165,41.0,1.0,411.2,663.4287,1.3401,4.0,307.1
5789,dc1_28,low,2,69,664.7688,2.0103,666.7791,1.7398,sc9,668.5189,dur1,0.0118,668.5307,0.2468,668.7775,2.0103,670.7995,1.5165,44.0,1.0,391.2,672.3278,1.3402,1.0,278.9
5790,dc1_28,low,2,72,689.4677,1.011,690.4787,1.7399,sc7,692.2186,dur1,0.0117,692.2303,0.2469,692.4772,4.0087,696.4977,1.5165,51.0,0.0,370.8,698.0259,1.3402,1.0,359.0
5791,dc1_28,low,2,76,726.0635,3.0095,729.073,1.7398,mc1,730.8128,dur3,0.0823,730.8951,0.2469,731.142,2.0102,733.164,1.5165,44.0,1.0,383.6,734.6922,1.3402,3.0,386.4
5792,dc1_28,low,2,77,736.0324,3.0095,739.0419,1.7398,sn3,740.7817,dur2,0.047,740.8287,0.2469,741.0756,2.0103,743.0976,1.5165,41.0,1.0,384.1,744.6259,1.3401,1.0,435.9
5793,dc1_28,low,2,78,745.966,3.0095,748.9755,1.7399,mc3,750.7154,dur2,0.047,750.7624,0.2469,751.0093,2.0102,753.0313,1.5165,44.0,1.0,448.0,754.5595,1.3402,2.0,640.9
5794,dc1_28,low,2,79,755.8997,3.0094,758.9091,1.7399,sc9,760.649,dur3,0.0823,760.7313,0.2469,760.9782,2.0102,763.0002,1.5165,44.0,1.0,428.2,764.5284,1.3402,3.0,818.4
5795,dc1_28,low,2,80,765.8686,3.0095,768.8781,1.7398,sc7,770.6179,dur3,0.0823,770.7002,0.2469,770.9471,2.0102,772.9691,1.5165,44.0,1.0,467.0,774.4973,2.0576,2.0,807.5
5796,dc1_28,high,1,1,0.0092,3.0095,3.0187,1.7399,mc9,4.7586,dur4,0.1528,4.9114,0.2469,5.1583,4.0087,9.1788,1.5165,44.0,1.0,406.8,10.707,1.3402,3.0,306.3
5797,dc1_28,high,1,2,12.0472,3.0094,15.0566,1.7399,sn3,16.7965,dur4,0.1528,16.9493,0.2469,17.1962,2.0102,19.2182,1.5165,41.0,1.0,374.5,20.7465,1.3401,4.0,325.2
5798,dc1_28,high,1,4,30.9857,3.0095,33.9952,1.7399,mc7,35.7351,dur1,0.0117,35.7468,0.2469,35.9937,2.0102,38.0157,1.5165,51.0,0.0,392.7,39.544,1.3401,2.0,317.5
5799,dc1_28,high,1,5,40.8841,2.0103,42.8944,1.7398,mn9,44.6342,dur4,0.1528,44.787,0.2469,45.0339,4.0087,49.0544,1.5165,44.0,1.0,331.1,50.5826,1.3402,3.0,333.7
5800,dc1_28,high,1,7,60.8219,3.0095,63.8314,1.7399,sc3,65.5713,dur4,0.1528,65.7241,0.2468,65.9709,2.0103,67.9929,1.5165,41.0,1.0,649.5,69.5212,1.3402,2.0,399.4
5801,dc1_28,high,1,8,70.8614,1.011,71.8724,1.7398,sc7,73.6122,dur4,0.1528,73.765,0.2469,74.0119,4.0087,78.0324,1.5165,44.0,1.0,373.1,79.5606,1.3402,3.0,338.1
5802,dc1_28,high,1,9,80.9008,2.0102,82.911,1.7399,sc3,84.6509,dur2,0.047,84.6979,0.2469,84.9448,2.0102,86.9668,1.5165,41.0,1.0,508.6,88.495,1.3402,2.0,484.9
5803,dc1_28,high,1,10,89.8352,2.0102,91.8454,1.7399,mn1,93.5853,dur2,0.047,93.6323,0.2469,93.8792,2.0102,95.9012,1.5165,41.0,1.0,368.9,97.4294,1.3402,1.0,367.5
5804,dc1_28,high,1,11,98.7696,3.0095,101.7791,1.7398,mc3,103.5189,dur1,0.0118,103.5307,0.2469,103.7776,2.0102,105.7996,1.5164,54.0,0.0,422.0,107.3278,1.3402,1.0,290.5
5805,dc1_28,high,1,12,108.668,1.011,109.679,1.7398,sc7,111.4188,dur2,0.047,111.4658,0.2469,111.7127,2.0102,113.7347,1.5165,51.0,0.0,438.9,115.2629,1.3402,1.0,400.0
5806,dc1_28,high,1,13,116.6031,3.0095,119.6126,1.7399,mc9,121.3525,dur1,0.0117,121.3642,0.2469,121.6111,2.0102,123.6331,1.5165,44.0,1.0,394.9,125.1613,1.3402,1.0,218.0
5807,dc1_28,high,1,14,126.5015,2.0102,128.5117,1.7399,mc7,130.2516,dur4,0.1528,130.4044,0.2469,130.6513,2.0102,132.6733,1.5165,44.0,1.0,387.1,134.2015,1.3402,1.0,275.5
5808,dc1_28,high,1,15,135.5417,3.0095,138.5512,1.7398,sc3,140.291,dur3,0.0823,140.3733,0.2469,140.6202,2.0102,142.6422,1.5165,54.0,0.0,579.7,144.1704,1.3402,1.0,412.9
5809,dc1_28,high,1,16,145.5106,1.011,146.5216,1.7398,sc9,148.2614,dur2,0.0471,148.3085,0.2468,148.5553,2.0103,150.5773,1.5165,51.0,0.0,412.8,152.1056,1.3401,1.0,395.0
5810,dc1_28,high,1,17,153.4457,1.011,154.4567,1.7399,mn3,156.1966,dur3,0.0823,156.2789,0.2469,156.5258,2.0102,158.5478,1.5164,54.0,0.0,513.3,160.076,1.3402,1.0,464.6
5811,dc1_28,high,1,18,161.4162,2.0102,163.4264,1.7399,mc9,165.1663,dur3,0.0822,165.2485,0.2469,165.4954,2.0103,167.5174,1.5165,44.0,1.0,502.9,169.0457,1.3401,2.0,282.5
5812,dc1_28,high,1,20,180.2842,1.011,181.2952,1.7398,mn9,183.035,dur1,0.0118,183.0468,0.2469,183.2937,2.0102,185.3157,1.5165,51.0,0.0,340.0,186.8439,1.3402,1.0,230.5
5813,dc1_28,high,1,21,188.1841,2.0102,190.1943,1.7399,mn1,191.9342,dur3,0.0823,192.0165,0.2468,192.2633,2.0103,194.2853,1.5165,54.0,0.0,402.5,195.8136,1.3402,1.0,298.2
5814,dc1_28,high,1,22,197.1538,1.0109,198.1647,1.7399,mn1,199.9046,dur4,0.1528,200.0574,0.2469,200.3043,2.0102,202.3263,1.5165,41.0,1.0,422.2,203.8545,1.3402,2.0,407.4
5815,dc1_28,high,1,23,205.1947,2.0102,207.2049,1.7399,sn3,208.9448,dur1,0.0118,208.9566,0.2468,209.2034,2.0103,211.2254,1.5165,41.0,1.0,1321.2,212.7537,1.3401,3.0,669.9
5816,dc1_28,high,1,24,214.0938,2.0103,216.1041,1.7398,mc1,217.8439,dur3,0.0823,217.9262,0.2469,218.1731,2.0102,220.1951,1.5165,54.0,0.0,547.8,221.7233,1.3402,2.0,307.4
5817,dc1_28,high,1,25,223.0635,1.011,224.0745,1.7399,mc1,225.8144,dur2,0.047,225.8614,0.2468,226.1082,4.0088,230.1287,1.5165,41.0,1.0,348.8,231.657,1.3401,2.0,428.1
5818,dc1_28,high,1,28,254.7924,2.0102,256.8026,1.7399,sn7,258.5425,dur4,0.1528,258.6953,0.2469,258.9422,2.0102,260.9641,1.5165,44.0,1.0,399.6,262.4924,1.3402,4.0,382.3
5819,dc1_28,high,1,29,263.8326,3.0094,266.842,1.7399,mn7,268.5819,dur3,0.0823,268.6642,0.2469,268.9111,4.0087,272.9315,1.5165,44.0,1.0,1089.6,274.4598,1.3401,2.0,301.1
5820,dc1_28,high,1,30,275.7999,2.0103,277.8102,1.7398,sn9,279.55,dur4,0.1529,279.7029,0.2468,279.9497,2.0103,281.9717,1.5165,44.0,1.0,608.5,283.5,1.3401,4.0,454.0
5821,dc1_28,high,1,31,284.8401,1.011,285.8511,1.7399,mn9,287.591,dur2,0.047,287.638,0.2469,287.8849,2.0102,289.9069,1.5165,44.0,1.0,658.9,291.4351,1.3402,2.0,631.8
5822,dc1_28,high,1,35,329.4651,3.0095,332.4746,1.7398,sn1,334.2144,dur2,0.0471,334.2615,0.2468,334.5083,2.0103,336.5303,1.5165,54.0,0.0,454.4,338.0586,1.3401,2.0,346.7
5823,dc1_28,high,1,36,339.3987,2.0103,341.409,1.7398,sn7,343.1488,dur1,0.0118,343.1606,0.2469,343.4075,2.0102,345.4295,1.5165,51.0,0.0,885.4,346.9577,1.3402,2.0,719.6
5824,dc1_28,high,1,37,348.2979,3.0094,351.3073,1.7399,sn1,353.0472,dur4,0.1528,353.2,0.2469,353.4469,2.0102,355.4689,1.5165,41.0,1.0,499.8,356.9972,1.3401,3.0,405.2
5825,dc1_28,high,1,38,358.3373,2.0103,360.3476,1.7398,sn9,362.0874,dur3,0.0823,362.1697,0.2469,362.4166,6.0072,368.4355,1.5165,44.0,1.0,374.5,369.9638,1.3401,1.0,658.2
5826,dc1_28,high,1,39,371.3039,2.0103,373.3142,1.7398,sn7,375.054,dur3,0.0823,375.1363,0.2469,375.3832,2.0102,377.4052,1.5165,44.0,1.0,413.9,378.9334,1.3402,3.0,270.8
5827,dc1_28,high,1,40,380.2736,3.0095,383.2831,1.7398,sn1,385.0229,dur3,0.0823,385.1052,0.2469,385.3521,4.0087,389.3726,1.5165,41.0,1.0,369.3,390.9008,1.3402,2.0,543.6
5828,dc1_28,high,1,41,392.241,1.011,393.252,1.7398,sc7,394.9918,dur3,0.0823,395.0741,0.2469,395.321,2.0102,397.343,1.5165,44.0,1.0,741.3,398.8713,1.3401,2.0,562.5
5829,dc1_28,high,1,44,425.0044,1.011,426.0154,1.7398,sn7,427.7552,dur2,0.047,427.8022,0.2469,428.0491,2.0103,430.0711,1.5165,44.0,1.0,368.4,431.5994,1.3401,2.0,360.8
5830,dc1_28,high,1,45,432.9395,1.011,433.9505,1.7399,mn7,435.6904,dur4,0.1528,435.8432,0.2469,436.0901,2.0102,438.1121,1.5165,44.0,1.0,287.1,439.6403,1.3402,2.0,603.3
